NUMBER,OP,TYPE,NAME,VOLT,PHASE,MUST,UF,SS,CYCLE,SOURCE
 2262,L, ,CA+M+PBIO069,1031,-19.,   .7, 20, 2,2023,ONS
 2263,L, ,CRAVIN-SP138,1028,-24.,     , 20, 2,2023,ONS
 2264,L, ,FRANCA-SP138, 994,-18.,     , 20, 2,2023,ONS
 2265,L, ,GUARA--SP069,1025,-19.,     , 20, 2,2023,ONS
 2266,L, ,HMA+BZ-SP138,1006,-22.,     , 20, 2,2023,ONS
 2267,L, ,IGARAP-MG069, 941,-19.,     , 10, 2,2023,ONS
 2268,L, ,IGUAPE-SP138,1017,-24.,     , 20, 2,2023,ONS
 2269,L, ,IPANEM-SP138, 991,-26.,     , 20, 2,2023,ONS
 2270,L, ,IPIRAN-SP138,1003,-25.,     , 20, 2,2023,ONS
 2271,L, ,IPUA---SP138, 990,-18.,     , 20, 2,2023,ONS
 2272,L,1,ITUVE-BIO069,1023,-19.,   .7, 20, 2,2023,ONS
 2273,L, ,JARDIN-SP138, 994,-24.,     , 20, 2,2023,ONS
 2274,L, ,LEAO13-SP138,1016,-24.,     , 20, 2,2023,ONS
 2275,L,1,JOAQU-BIO069,1023,-19.,  7.7, 20, 2,2023,ONS
 2276,L,1,ELOYC-BIO138,1006,-33., 17.3, 20, 2,2023,ONS
 2277,L, ,MORROC-SP138,1012,-24.,     , 20, 2,2023,ONS
 2278,L, ,MORROC-SP069, 984,-27.,     , 20, 2,2023,ONS
 2279,L, ,NUPORA-SP069, 988,-21.,     , 20, 2,2023,ONS
 2280,L, ,ANDORI-SP138,1002,-32.,     , 20, 2,2023,ONS
 2281,L, ,TRIANO-SP138, 999,-14.,     , 20, 2,2023,ONS
 2282,L, ,PIONER-SP138, 994,-18.,     , 20, 2,2023,ONS
 2283,L, ,PI+SJB-SP069,1031,-19.,     , 20, 2,2023,ONS
 2284,L, ,JMR+VF-SP138, 986,-32.,     , 20, 2,2023,ONS
 2285,L, ,PRADOP-SP138,1004,-24.,  5.1, 20, 2,2023,ONS
 2286,L, ,RE+GUA-SP138, 982,-19.,     , 20, 2,2023,ONS
 2287,L, ,R.PRET-SP138,1018,-24.,     , 20, 2,2023,ONS
 2288,L, ,PPAULI-SP138, 991,-22.,     , 20, 2,2023,ONS
 2289,L, ,SERRAN-SP069, 924,-27.,     , 20, 2,2023,ONS
 2290,L, ,SERTAO-SP138,1005,-22.,     , 20, 2,2023,ONS
 2291,L, ,ORIEN1-SP138,1007,-16.,     , 20, 2,2023,ONS
 2292,L, ,S.SIMA-SP138,1002,-28.,     , 20, 2,2023,ONS
 2293,L,1,V.ALB-BIO138, 986,-26.,   0., 20, 2,2023,ONS
 2294,L, ,S.CECI-SP138, 979,-34.,     , 20, 2,2023,ONS
 2295,L, ,ALTAIR-SP069, 976,-18.,     , 20, 2,2023,ONS
 2296,L, ,ARACAT-SP138, 994,-16.,     , 20, 2,2023,ONS
 2297,L, ,ARACAT-SP069,1010,-18.,     , 20, 2,2023,ONS
 2298,L, ,GAIVOT-SP138, 949,-30.,  3.2, 20, 2,2023,ONS
 2299,L, ,BAGUAC-SP069, 984,-19.,     , 20, 2,2023,ONS
 2300,L, ,BARBOS-SP069,1003,-18.,     , 20, 2,2023,ONS
 2301,L, ,BARRET-SP138, 998,-16.,     , 20, 2,2023,ONS
 2302,L, ,BARRET-SP069,1017,-19.,     , 20, 2,2023,ONS
 2303,L,1,CANDI-BIO069, 991,-31.,   0., 20, 2,2023,ONS
 2304,L, ,COROAD-SP069, 996,-18.,     , 20, 2,2023,ONS
 2305,L, ,BR+GLI-SP069,1000,-18.,     , 20, 2,2023,ONS
 2306,L, ,CA+M+B-SP138,1008,-19.,     , 20, 2,2023,ONS
 2307,L, ,HORTOL-SP138,1006,-33.,     , 20, 2,2023,ONS
 2308,L, ,CAJOBI-SP069,1000,-19.,     , 20, 2,2023,ONS
 2309,L, ,C.PRET-SP069, 978,-20.,     , 20, 2,2023,ONS
 2310,L, ,BARRE2-SP138, 998,-16.,     , 20, 2,2023,ONS
 2311,L, ,GUA+BI-SP138, 982,-17.,     , 20, 2,2023,ONS
 2312,L, ,CONGON-SP138,1001,-20.,     , 20, 2,2023,ONS
 2313,L,1,CUTRA-BIO138,1003,-17.,   0., 20, 2,2023,ONS
 2314,L, ,PINHAL-SP138,1003,-32.,     , 20, 2,2023,ONS
 2315,L, ,GAVEA--SP138, 985,-18.,     , 20, 2,2023,ONS
 2316,L, ,COLOMB-SP138,1007,-14.,     , 20, 2,2023,ONS
 2318,L, ,ICEM---SP069, 972,-31.,     , 20, 2,2023,ONS
 2319,L, ,J.BONI-SP069, 982,-23.,     , 20, 2,2023,ONS
 2320,L, ,J.PAUL-SP138, 989,-14.,     , 20, 2,2023,ONS
 2321,L, ,J.PAUL-SP069,1005,-17.,     , 20, 2,2023,ONS
 2322,L, ,MI+YMV-SP138, 996,-16.,     , 20, 2,2023,ONS
 2323,L, ,MIRASS-SP069,1039,-22.,     , 20, 2,2023,ONS
 2324,L, ,MAPRAZ-SP069, 985,-27.,     , 20, 2,2023,ONS
 2325,L,1,AMOGIABIO138, 989,-18.,   0., 20, 2,2023,ONS
 2326,L, ,NGR+PA-SP069, 971,-29.,     , 20, 2,2023,ONS
 2327,L, ,PIACAT-SP069, 977,-17.,     , 20, 2,2023,ONS
 2328,L, ,MIR+AE-SP138,1008,-20.,     , 20, 2,2023,ONS
 2329,L,1,PITAN-BIO138,1007,-20.,   0., 20, 2,2023,ONS
 2330,L, ,PRIMAV-SP138,1001,-20.,     , 20, 2,2023,ONS
 2331,L, ,SJRPR--SP138,1002,-20.,     , 20, 2,2023,ONS
 2332,L, ,AMERIC-SP138, 998,-20.,     , 20, 2,2023,ONS
 2333,L, ,DIAMAN-SP138, 990,-21.,     , 20, 2,2023,ONS
 2334,L, ,TANABI-SP069, 978,-29.,     , 20, 2,2023,ONS
 2335,L,1,VIRAD-BIO138,1012,-17.,  1.3, 20, 2,2023,ONS
 2336,L, ,AMPAR1-SP138, 983,-36.,   .9, 20, 2,2023,ONS
 2337,L, ,AUXILI-SP138,1010,-37.,     , 20, 2,2023,ONS
 2338,L, ,2CORRE-SP138, 987,-33.,     , 20, 2,2023,ONS
 2339,L, ,DESCAL-SP138, 983,-30.,     , 20, 2,2023,ONS
 2340,L, ,COLINA-SP138,1001,-18.,     , 20, 2,2023,ONS
 2341,L, ,IBI+IT-SP138, 981,-27.,     , 20, 2,2023,ONS
 2342,L, ,IPORA--SP138, 985,-18.,     , 20, 2,2023,ONS
 2343,L, ,IT+CJ-BIO138, 994,-30.,  1.4, 20, 2,2023,ONS
 2344,L, ,ITAPIR-SP138, 994,-34.,     , 20, 2,2023,ONS
 2345,L, ,PENAP--SP138,1001,-18.,     , 20, 2,2023,ONS
 2346,L, ,SCARL--SP138, 983,-30.,     , 20, 2,2023,ONS
 2347,L, ,VALPA--SP138,1008,-16.,     , 20, 2,2023,ONS
 2348,L, ,VILAVE-SP138, 991,-22.,     , 20, 2,2023,ONS
 2349,L, ,PETROB-SP138,1010,-24.,     , 20, 2,2023,ONS
 2350,L, ,CHAMINPCH006, 951,-21.,  18., 13, 1,2023,ONS
 2351,L, ,FAZIGU-PR138,1006,-32.,     , 13, 1,2023,ONS
 2352,L, ,GUARICPCH013, 970,-24., 34.9, 13, 1,2023,ONS
 2353,L, ,CASSOB-PR230,1001,-29.,     , 13, 1,2023,ONS
 2354,L, ,CASSOB-PR138,1014,-31.,     , 13, 1,2023,ONS
 2355,L, ,ARAUCA-PR069, 998,-34.,     , 13, 1,2023,ONS
 2356,L, ,ATUBA--PR069,1000,-35.,     , 13, 1,2023,ONS
 2357,L, ,BACACH-PR069,1004,-35.,     , 13, 1,2023,ONS
 2358,L, ,BARIGU-PR069,1004,-33.,     , 13, 1,2023,ONS
 2359,L, ,BATEIA-PR138,1006,-28.,     , 13, 1,2023,ONS
 2360,L, ,BATEL--PR069,1006,-33.,     , 13, 1,2023,ONS
 2361,L, ,BOQUEI-PR069, 998,-34.,     , 13, 1,2023,ONS
 2362,L, ,BOSCH--PR069,1008,-33.,     , 13, 1,2023,ONS
 2363,L, ,CCOMPR-PR069,1007,-32.,     , 13, 1,2023,ONS
 2364,L, ,CLARGO-PR138,1004,-28.,     , 13, 1,2023,ONS
 2365,L, ,CAPANE-PR069,1007,-33.,     , 13, 1,2023,ONS
 2366,L, ,CENTRO-PR069,1012,-34.,     , 13, 1,2023,ONS
 2367,L, ,CHAMIN-PR069,1023,-26.,     , 13, 1,2023,ONS
 2368,L, ,CINDUS-PR069,1010,-33.,     , 13, 1,2023,ONS
 2370,L, ,COCELP-PR069,1007,-33.,     , 13, 1,2023,ONS
 2371,L, ,ULTRAF-PR069,1007,-33.,     , 13, 1,2023,ONS
 2373,L, ,GPSOUZ-PR138,1018,-30.,     , 13, 1,2023,ONS
 2374,L, ,GUARIC-PR069,1020,-27.,     , 13, 1,2023,ONS
 2375,L, ,ITAMBE-PR138,1004,-28.,     , 13, 1,2023,ONS
 2376,L, ,PIRIZA-PR069,1021,-28.,     , 13, 1,2023,ONS
 2377,L, ,CCPRB--PR230,1002,-28.,     , 13, 1,2023,ONS
 2378,L, ,LAPA---PR138, 987,-30.,     , 13, 1,2023,ONS
 2379,L, ,MATINH-PR138, 989,-33.,     , 13, 1,2023,ONS
 2380,L, ,GUATUP-PR069, 996,-35.,     , 13, 1,2023,ONS
 2381,L, ,MERCES-PR069,1001,-34.,     , 13, 1,2023,ONS
 2383,L, ,PFISCA-PR138,1008,-32.,     , 13, 1,2023,ONS
 2384,L, ,PARAN--PR138,1006,-32.,     , 13, 1,2023,ONS
 2385,L, ,PINHAI-PR069, 991,-36.,     , 13, 1,2023,ONS
 2386,L, ,PAROLI-PR069, 998,-34.,     , 13, 1,2023,ONS
 2387,L, ,PILARZ-PR069,1014,-34.,     , 13, 1,2023,ONS
 2388,L, ,PINHRI-PR069,1003,-33.,     , 13, 1,2023,ONS
 2389,L, ,TAFISA-PR138, 978,-32.,     , 13, 1,2023,ONS
 2390,L, ,PLESTE-PR138,1001,-33.,     , 13, 1,2023,ONS
 2391,L, ,DICLAR-PR138,1003,-28.,     , 13, 1,2023,ONS
 2392,L, ,QBARRA-PR069,1001,-35.,     , 13, 1,2023,ONS
 2393,L, ,CORNPR-PR069, 978,-34.,     , 13, 1,2023,ONS
 2397,L, ,SQUITE-PR069,1009,-33.,     , 13, 1,2023,ONS
 2398,L, ,SJPINH-PR069, 998,-35.,     , 13, 1,2023,ONS
 2399,L, ,SGUAIR-PR230,1007,-27.,     , 13, 1,2023,ONS
 2400,L, ,TARUMA-PR069,1002,-35.,     , 13, 1,2023,ONS
 2401,L, ,UBERAB-PR069,1014,-34.,     , 13, 1,2023,ONS
 2402,L, ,UMBA-A-PR069,1010,-33.,     , 13, 1,2023,ONS
 2403,L, ,SALTME-PR069,1022,-26.,     , 13, 1,2023,ONS
 2406,L, ,UMBA-B-PR069,1010,-33.,     , 13, 1,2023,ONS
 2407,L, ,DIXIET-PR069, 990,-36.,     , 13, 1,2023,ONS
 2408,L, ,ALTGLO-PR069,1006,-33.,     , 13, 1,2023,ONS
 2409,L, ,PROVID-PR069, 986,-36.,     , 13, 1,2023,ONS
 2410,L, ,GUARAT-PR138, 990,-33.,     , 13, 1,2023,ONS
 2411,L, ,NEWHOL-PR069,1008,-33.,     , 13, 1,2023,ONS
 2412,L, ,TATUQU-PR069,1002,-33.,     , 13, 1,2023,ONS
 2413,L, ,FRGRAN-PR138,1006,-32.,     , 13, 1,2023,ONS
 2414,L, ,GUARAI-PR069,1006,-35.,     , 13, 1,2023,ONS
 2415,L, ,NOVMUN-PR069,1004,-33.,     , 13, 1,2023,ONS
 2416,L, ,PORTO--PR138,1006,-32.,     , 13, 1,2023,ONS
 2417,L, ,BELEM--PR138, 999,-26.,     , 13, 1,2023,ONS
 2418,L, ,CASTRO-PR138,1003,-26., 12.4, 13, 1,2023,ONS
 2419,L, ,STAFEL-PR069,1009,-34.,     , 13, 1,2023,ONS
 2420,L, ,GUARAP-PR069, 994,-11.,     , 13, 1,2023,ONS
 2421,L, ,INPACE-PR138, 999,-29.,     , 13, 1,2023,ONS
 2422,L, ,VOLVO--PR069,1006,-33.,     , 13, 1,2023,ONS
 2423,L, ,JAGUAR-PR138,1008,-28.,     , 13, 1,2023,ONS
 2424,L, ,XISTO--PR230, 989,-25.,     , 13, 1,2023,ONS
 2426,L, ,PISA---PR138,1007,-28.,     , 13, 1,2023,ONS
 2427,L, ,TOMCOE-PR069, 996,-34.,     , 13, 1,2023,ONS
 2428,L, ,SENGES-PR138,1006,-28.,     , 13, 1,2023,ONS
 2429,L, ,SICAMP-PR138, 991,-27.,     , 13, 1,2023,ONS
 2430,L, ,PIRAQU-PR069, 999,-35.,     , 13, 1,2023,ONS
 2431,L, ,TELBOR-PR138,1007,-25.,     , 13, 1,2023,ONS
 2432,L, ,TELBOR-PR069,1039,-25.,     , 13, 1,2023,ONS
 2433,L, ,MORRET-PR138,1011,-31.,  3.2, 13, 1,2023,ONS
 2435,L, ,JAGUAR-PR034,1025,-23., 12.1, 13, 1,2023,ONS
 2436,L, ,PALMEI-PR138, 990,-28.,     , 13, 1,2023,ONS
 2437,L, ,PGROSS-PR138,1001,-25.,     , 13, 1,2023,ONS
 2438,L, ,VENDRAMI-138, 999,-25.,     , 13, 1,2023,ONS
 2439,L, ,BATAVI-PR138,1001,-25.,     , 13, 1,2023,ONS
 2440,L, ,PLAJGI-PR138,1004,-28.,     , 13, 1,2023,ONS
 2442,L, ,CLEVEL-PR138,1018,-8.6,  13., 13, 1,2023,ONS
 2443,L, ,PALMAS-PR138,1018,-8.4, 62.2, 13, 1,2023,ONS
 2444,L, ,ARAPOT-PR138,1006,-28.,     , 13, 1,2023,ONS
 2445,L, ,TAMOIO-PR138,1004,-19.,     , 13, 1,2023,ONS
 2446,L, ,CER+FO-PR069,1001,-8.7,     , 13, 1,2023,ONS
 2447,L, ,FIGUAN-PR138, 996,-18.,     , 13, 1,2023,ONS
 2448,L, ,LARANJ-PR138,1009,-9.9,  2.3, 13, 1,2023,ONS
 2449,L, ,MSMARI-PR069,1014,-6.8, 36.5, 13, 1,2023,ONS
 2450,L, ,PORTAL-PR138, 994,-19.,     , 13, 1,2023,ONS
 2451,L, ,PINHEI-PR069,1030,-14.,     , 13, 1,2023,ONS
 2452,L, ,QIGUAC-PR138,1008,-9.9,     , 13, 1,2023,ONS
 2453,L, ,SADIA--PR138, 992,-16.,     , 13, 1,2023,ONS
 2454,L, ,CSEGRE-PR138,1017,-6.7,  29., 13, 1,2023,ONS
 2455,L, ,SOSTAP-PR069,1005,-7.2,     , 13, 1,2023,ONS
 2457,L, ,OLIMPI-PR138,1004,-14.,     , 13, 1,2023,ONS
 2458,L, ,CASCOE-PR230, 996,-9.7,     , 13, 1,2023,ONS
 2459,L, ,PFISCA-PR230, 994,-30.,     , 13, 1,2023,ONS
 2460,L, ,AALEGR-PR138, 996,-23.,     , 13, 1,2023,ONS
 2461,L, ,SALNAT-PR069,1025,-15., 15.3, 13, 1,2023,ONS
 2463,L, ,COPACO-PR138, 994,-16.,     , 13, 1,2023,ONS
 2464,L, ,FIGUEI-PR000,1020,-24.,     , 13, 1,2023,ONS
 2465,L, ,ALTONI-PR138,1018,-17.,     , 13, 1,2023,ONS
 2467,L, ,CMOURA-PR069,1018,-16.,     , 13, 1,2023,ONS
 2468,L, ,COLORA-PR138, 994,-24.,     , 13, 1,2023,ONS
 2469,L, ,MAMBOR-PR069,1012,-17.,     , 13, 1,2023,ONS
 2471,L, ,MOURAO-PR069,1021,-16.,  8.2, 13, 1,2023,ONS
 2472,L, ,SARAND-PR138,1008,-21.,     , 13, 1,2023,ONS
 2473,L, ,JTROPI-PR138,1004,-21.,     , 13, 1,2023,ONS
 2474,L, ,IMBITU-PR138, 999,-23.,     , 13, 1,2023,ONS
 2475,L,1,FUNDAOUHE002, 970,-1.2,  92., 13, 1,2023,ONS
 2476,L, ,FUNDAO-PR138,1020,-6.2,     , 13, 1,2023,ONS
 2477,L, ,SMONIC-PR230,1001,-29.,     , 13, 1,2023,ONS
 2478,L, ,SMONIC-PR069,1008,-35.,     , 13, 1,2023,ONS
 2479,L, ,UVARAN-PR138,1000,-25.,     , 13, 1,2023,ONS
 2480,L, ,ASSAI--PR138,1009,-22.,     , 13, 1,2023,ONS
 2481,L, ,FIGUEIUTE006, 963,-18., 12.4, 13, 1,2023,ONS
 2482,L, ,BARFER-PR138, 996,-19.,     , 13, 1,2023,ONS
 2483,L, ,ARAPON-PR138,1008,-21.,     , 13, 1,2023,ONS
 2484,L, ,ASTORG-PR138, 998,-22.,  4.2, 13, 1,2023,ONS
 2485,L, ,FIGUEI-PR138,1020,-24.,     , 13, 1,2023,ONS
 2486,L, ,JBANDE-PR138,1008,-22.,     , 13, 1,2023,ONS
 2487,L, ,NESPER-PR138,1000,-23.,     , 13, 1,2023,ONS
 2488,L, ,ROLAND-PR138,1005,-22.,     , 13, 1,2023,ONS
 2489,L, ,SAPLAT-PR138, 999,-26.,     , 13, 1,2023,ONS
 2490,L, ,IGAPO--PR138,1007,-21.,     , 13, 1,2023,ONS
 2491,L, ,CRIREI-PR138,1001,-21.,     , 13, 1,2023,ONS
 2492,L, ,DXT+AT-PR138,1012,-22.,     , 13, 1,2023,ONS
 2493,L, ,COCAMA-PR138,1008,-21.,     , 13, 1,2023,ONS
 2494,L, ,ALMTAM-PR138,1002,-28.,     , 13, 1,2023,ONS
 2495,L, ,SASUDO-PR138,1000,-11.,     , 13, 1,2023,ONS
 2496,L, ,CISA---PR230,1006,-27.,     , 13, 1,2023,ONS
 2497,L, ,SCRIST-PR138,1003,-14.,     , 13, 1,2023,ONS
 2498,L, ,CFACAR-PR138, 995,-19.,     , 13, 1,2023,ONS
 2499,L, ,CFACAR-PR013,1000,-19.,     , 13, 1,2023,ONS
 2501,L, ,SE-AC--DF138, 986,2.86,     ,  4, 2,2023,ONS
 2502,L, ,SE-TG--DF138,1008,2.92,     ,  4, 2,2023,ONS
 2503,L, ,SE-RB--DF138,1008,2.87,     ,  4, 2,2023,ONS
 2504,L, ,SE-RD--DF138, 995,1.98,     ,  4, 2,2023,ONS
 2505,L, ,E_CN01---138, 993, 1.9,     ,  4, 2,2023,ONS
 2506,L, ,E_CN02---138, 998,2.14,     ,  4, 2,2023,ONS
 2507,L, ,SE-CN--DF138, 992,1.89,     ,  4, 2,2023,ONS
 2508,L, ,SE-CS--DF138,1012,3.36,     ,  4, 2,2023,ONS
 2510,L, ,SE-RF--DF138,1000,3.01,     ,  4, 2,2023,ONS
 2511,L, ,SE-TN--DF138, 999,2.26,     ,  4, 2,2023,ONS
 2513,L, ,SE-BN--DF138, 999,2.63,     ,  4, 2,2023,ONS
 2514,L, ,SE-BC--DF138,1000, 2.8,     ,  4, 2,2023,ONS
 2515,L, ,SE-CD--DF138,1000, 2.6,     ,  4, 2,2023,ONS
 2516,L, ,SE-JK----138, 991,4.29,     ,  4, 2,2023,ONS
 2517,L, ,E-TOCT-DF138, 991,1.15,     ,  4, 2,2023,ONS
 2518,L, ,SE-ST--DF138, 997,3.46,     ,  4, 2,2023,ONS
 2519,L, ,SE-CT--DF138, 992,1.33,     ,  4, 2,2023,ONS
 2520,L, ,SE-SD--DF138,1000,3.17,     ,  4, 2,2023,ONS
 2521,L, ,SE-ES--DF138,1001, 2.7,     ,  4, 2,2023,ONS
 2522,L, ,SE-SO--DF138, 999,5.24,     ,  4, 2,2023,ONS
 2523,L, ,SE-MJ--DF138, 990,4.28,     ,  4, 2,2023,ONS
 2524,L, ,SE-SM--DF138, 992, 4.4,     ,  4, 2,2023,ONS
 2525,L, ,SE-MG--DF138, 994,4.37,     ,  4, 2,2023,ONS
 2526,L, ,CORUM4-GO138,1001,6.44,     ,  6, 2,2023,ONS
 2527,L, ,SE-SH--DF138,1001,2.73,     ,  4, 2,2023,ONS
 2528,L, ,CORUM3-GO138,1022,8.81,     ,  6, 2,2023,ONS
 2547,L, ,SE-GM--DF138, 989,4.02,     ,  4, 2,2023,ONS
 2550,L, ,TECUMS-SP138, 985,-30.,     , 20, 2,2023,ONS
 2554,L, ,SE-TG--DF034,1027,1.46,     ,  4, 2,2023,ONS
 2556,L, ,SE-EN--DF138,1001,3.24,     ,  4, 2,2023,ONS
 2557,L, ,SE-BZ--DF034, 985, -2.,     ,  4, 2,2023,ONS
 2560,L, ,SE-AU--DF138,1001,3.34,     ,  4, 2,2023,ONS
 2563,L, ,SE-8-2-DF034, 989,.272,     ,  4, 2,2023,ONS
 2566,L, ,SE-NW--DF138,1000,2.71,     ,  4, 2,2023,ONS
 2567,L, ,SE--PW-DF138,1014,-8.1,     ,  4, 2,2023,ONS
 2569,L, ,SE-BN2-DF034,1029,.003,     ,  4, 2,2023,ONS
 2570,L, ,BN-04--DF000,1028,-.19,     ,  4, 2,2023,ONS
 2572,L, ,SE-BN--DF034,1012,.209,     ,  4, 2,2023,ONS
 2573,L, ,SE-BC--DF034,1014,.312,     ,  4, 2,2023,ONS
 2574,L, ,SE-03--DF034, 994,-.89,     ,  4, 2,2023,ONS
 2575,L, ,SE-04--DF034,1002,-.52,     ,  4, 2,2023,ONS
 2576,L, ,SE-06----034,1013,.216,     ,  4, 2,2023,ONS
 2577,L, ,E-0701-DF034, 987, -1.,     ,  4, 2,2023,ONS
 2578,L, ,E-0702-DF034, 987, -1.,     ,  4, 2,2023,ONS
 2579,L, ,SE-07--DF034, 986, -1.,     ,  4, 2,2023,ONS
 2580,L, ,SE-08--DF034, 989,.272,     ,  4, 2,2023,ONS
 2581,L, ,SE-09--DF034, 995,-.55,     ,  4, 2,2023,ONS
 2582,L, ,SE-10--DF034,1008,-.27,     ,  4, 2,2023,ONS
 2583,L, ,SE-SB--DF034, 974,-4.7,     ,  4, 2,2023,ONS
 2584,L, ,E-T011-DF034, 998,-2.3,     ,  4, 2,2023,ONS
 2585,L, ,E-T012-DF034,1003,-2.1,     ,  4, 2,2023,ONS
 2586,L, ,SE-TO--DF034, 998,-2.3,     ,  4, 2,2023,ONS
 2587,L, ,E-T021-DF034, 996,-.59,     ,  4, 2,2023,ONS
 2588,L, ,E-T022-DF034, 996,-.59,     ,  4, 2,2023,ONS
 2590,L, ,VIAN-T-ES345,1008,-40.,     ,  5, 2,2023,ONS
 2591,L, ,UPA----DF034,1001,-.08,     ,  4, 2,2023,ONS
 2592,L, ,BN-01--DF000,1011,.022,     ,  4, 2,2023,ONS
 2593,L, ,BN-02--DF000,1011,.022,     ,  4, 2,2023,ONS
 2594,L, ,BN-03--DF000,1011,.041,     ,  4, 2,2023,ONS
 2595,L, ,E-0901-DF034, 995,-.53,     ,  4, 2,2023,ONS
 2596,L, ,E-0902-DF034, 995,-.51,     ,  4, 2,2023,ONS
 2598,L, ,SE-SS--DF034, 988,-.46,     ,  4, 2,2023,ONS
 2599,L, ,SE-MG--DF034,1016,.861,     ,  4, 2,2023,ONS
 2600,L,1,MASCA-UHE004, 992,-37.,  87.,  5, 2,2023,ONS
 2601,L,1,SUICA-UHE001, 972,-42., 14.2,  5, 2,2023,ONS
 2602,L,1,R.BOT-UHE002, 971,-43.,  7.8,  5, 2,2023,ONS
 2603,L, ,CARAP1-ES013, 976,-45.,     ,  5, 2,2023,ONS
 2604,L, ,BRAGUS-ES138, 999,-41.,     ,  5, 2,2023,ONS
 2605,L, ,BRATAP-ES138, 999,-41.,     ,  5, 2,2023,ONS
 2606,L, ,BOAPAB-ES138,1003,-41.,     ,  5, 2,2023,ONS
 2607,L, ,BOAPAB-ES069,1025,-44.,     ,  5, 2,2023,ONS
 2608,L, ,VIANA1-ES000,1006,-43.,     ,  5, 2,2023,ONS
 2609,L, ,A.LAGE-ES138, 997,-44.,     ,  5, 2,2023,ONS
 2610,L, ,ALAGE1-ES034, 984,-50.,     ,  5, 2,2023,ONS
 2611,L, ,ALAGE2-ES034,1003,-49.,     ,  5, 2,2023,ONS
 2612,L, ,ARCEL--ES138, 999,-41.,     ,  5, 2,2023,ONS
 2613,L, ,BFERRE-ES138, 996,-46.,     ,  5, 2,2023,ONS
 2614,L, ,CACHOE-ES138, 992,-44.,     ,  5, 2,2023,ONS
 2615,L, ,CACHOE-ES069,1037,-47.,     ,  5, 2,2023,ONS
 2616,L, ,CACH---ES034,1005,-47.,  2.8,  5, 2,2023,ONS
 2617,L, ,CACH---ES013,1003,-48.,     ,  5, 2,2023,ONS
 2618,L, ,VIANA2-ES000,1006,-43.,     ,  5, 2,2023,ONS
 2619,L, ,VIANA--ES138,1005,-42.,     ,  5, 2,2023,ONS
 2620,L, ,CARAPI-ES138,1004,-44.,     ,  5, 2,2023,ONS
 2621,L, ,CARAP1-ES034,1001,-45.,     ,  5, 2,2023,ONS
 2622,L, ,CEASA-PCH138, 999,-43.,  2.1,  5, 2,2023,ONS
 2623,L,1,CASTELPCH138, 997,-45., 27.1,  5, 2,2023,ONS
 2624,L, ,CIVIT--ES138, 999,-44.,     ,  5, 2,2023,ONS
 2625,L, ,BMINEI-ES138,1014,-44.,     ,  5, 2,2023,ONS
 2626,L, ,CARIAC-ES138, 995,-44.,     ,  5, 2,2023,ONS
 2627,L, ,2VENDA-ES069,1022,-43.,     ,  5, 2,2023,ONS
 2628,L, ,VIANA3-ES000,1006,-43.,     ,  5, 2,2023,ONS
 2629,L, ,CST-A2-ES138,1017,-44.,     ,  5, 2,2023,ONS
 2631,L, ,FRUTEIPCH138, 999,-45.,  4.1,  5, 2,2023,ONS
 2632,L, ,FUNDAO-ES069, 992,-44.,     ,  5, 2,2023,ONS
 2633,L, ,FUNTAP-ES069, 992,-44.,     ,  5, 2,2023,ONS
 2635,L, ,GUARAP-ES138,1010,-43.,     ,  5, 2,2023,ONS
 2636,L, ,MANGUI-ES138, 996,-45.,     ,  5, 2,2023,ONS
 2638,L, ,IBES---ES138, 993,-46.,     ,  5, 2,2023,ONS
 2639,L, ,ITATAP-ES138, 985,-44.,     ,  5, 2,2023,ONS
 2640,L, ,ITAPEM-ES138, 973,-45.,     ,  5, 2,2023,ONS
 2641,L, ,ITABIR-ES138, 990,-44.,     ,  5, 2,2023,ONS
 2642,L, ,ITARAN-ES069, 997,-46.,     ,  5, 2,2023,ONS
 2643,L, ,JAGTAP-ES138,1014,-48.,     ,  5, 2,2023,ONS
 2644,L, ,JAGUAR-ES138,1010,-49.,     ,  5, 2,2023,ONS
 2645,L, ,J.NEIV-ES138,1011,-40.,     ,  5, 2,2023,ONS
 2646,L, ,J.NEIV-ES069,1005,-43.,     ,  5, 2,2023,ONS
 2647,L, ,J.NEIV-ES013, 997,-44.,     ,  5, 2,2023,ONS
 2648,L, ,JAGUAR-ES069,1010,-52.,     ,  5, 2,2023,ONS
 2649,L, ,FIESA--ES138,1008,-41.,     ,  5, 2,2023,ONS
 2650,L, ,F.ALEG-ES069, 995,-53.,     ,  5, 2,2023,ONS
 2651,L, ,CARAP2-ES034, 990,-51.,     ,  5, 2,2023,ONS
 2652,L, ,ITARAN-ES138, 999,-44.,     ,  5, 2,2023,ONS
 2653,L, ,LINHAR-ES138,1004,-44.,     ,  5, 2,2023,ONS
 2654,L, ,MASCAR-ES230,1011,-39.,     ,  5, 2,2023,ONS
 2655,L, ,MASCAR-ES138,1002,-42.,     ,  5, 2,2023,ONS
 2656,L,1,ITAPER-ES138, 996,-44.,   0.,  5, 2,2023,ONS
 2657,L, ,CARAP2-ES013, 965,-52.,     ,  5, 2,2023,ONS
 2658,L, ,N.VENE-ES138,1006,-49.,     ,  5, 2,2023,ONS
 2659,L, ,N.VENE-ES069,1012,-51.,     ,  5, 2,2023,ONS
 2660,L, ,GUARAP-ES034, 996,-47.,     ,  5, 2,2023,ONS
